Absolute Frequency,Frequency change,Thickness[nm],Timestamp
0.06849011433334404,-3999999.9315098855,-79999998.6301977,2024-10-30 21:51:40.599841
0.7555066803576714,-3999999.2444933197,-79999984.88986638,2024-10-30 21:51:41.255060
-0.8901663166221194,-4000000.8901663166,-80000017.80332632,2024-10-30 21:51:41.803040
0.8322411457367539,-3999999.167758854,-79999983.35517707,2024-10-30 21:51:42.460520
-0.5675475002143362,-4000000.5675475,-80000011.35095,2024-10-30 21:51:43.007499
-0.1761785085684853,-4000000.1761785084,-80000003.52357017,2024-10-30 21:51:43.661076
0.6069692584440148,-3999999.3930307417,-79999987.86061484,2024-10-30 21:51:44.208306
-0.9972964043120295,-4000000.997296404,-80000019.94592808,2024-10-30 21:51:44.865184
0.9668228137543088,-3999999.0331771863,-79999980.66354372,2024-10-30 21:51:45.410066
-0.24290752251771855,-4000000.2429075227,-80000004.85815045,2024-10-30 21:51:46.068263
0.0784340064116111,-3999999.9215659937,-79999998.43131986,2024-10-30 21:51:46.614231
0.28933841000155214,-3999999.71066159,-79999994.2132318,2024-10-30 21:51:47.162280
-0.9423708872843972,-4000000.9423708874,-80000018.84741774,2024-10-30 21:51:47.818365
0.7203278200839897,-3999999.27967218,-79999985.59344359,2024-10-30 21:51:48.256201
-0.9427087123012234,-4000000.942708712,-80000018.85417424,2024-10-30 21:51:48.910959
0.8636339734320537,-3999999.1363660265,-79999982.72732052,2024-10-30 21:51:49.461467
-0.009973705814590856,-4000000.0099737057,-80000000.19947411,2024-10-30 21:51:50.115443
-0.16705365280575335,-4000000.167053653,-80000003.34107305,2024-10-30 21:51:50.659720
0.937376064420212,-3999999.0626239358,-79999981.2524787,2024-10-30 21:51:51.319630
-0.9955142661649259,-4000000.995514266,-80000019.91028532,2024-10-30 21:51:51.864918
0.5706159097450065,-3999999.4293840905,-79999988.5876818,2024-10-30 21:51:52.524761
-0.32549868637023144,-4000000.325498686,-80000006.50997372,2024-10-30 21:51:53.067876
-0.674897534747081,-4000000.674897535,-80000013.49795069,2024-10-30 21:51:53.724708
0.9999999590667088,-3999999.000000041,-79999980.00000082,2024-10-30 21:51:54.380843
-0.49288515802692656,-4000000.492885158,-80000009.85770315,2024-10-30 21:51:55.037949
-0.503880027824885,-4000000.5038800277,-80000010.07760055,2024-10-30 21:51:55.692102
0.9863559822241061,-3999999.0136440177,-79999980.27288035,2024-10-30 21:51:56.348903
-0.6856749048869021,-4000000.685674905,-80000013.71349809,2024-10-30 21:51:57.006726
0.4564649767618098,-3999999.5435350235,-79999990.87070046,2024-10-30 21:51:57.551379
0.9729420289553936,-3999999.027057971,-79999980.5411594,2024-10-30 21:51:58.317076
-0.9985511852993447,-4000000.9985511852,-80000019.9710237,2024-10-30 21:51:58.863556
0.6315066404815803,-3999999.3684933595,-79999987.36986719,2024-10-30 21:51:59.521060
0.4236958053553117,-3999999.5763041945,-79999991.52608389,2024-10-30 21:52:00.180884
-0.9536726946782256,-4000000.9536726945,-80000019.07345389,2024-10-30 21:52:00.834598
0.14517142433489524,-3999999.8548285756,-79999997.0965715,2024-10-30 21:52:01.598051
0.7772646699722638,-3999999.22273533,-79999984.4547066,2024-10-30 21:52:02.258725
-0.9614285471386101,-4000000.9614285473,-80000019.22857094,2024-10-30 21:52:02.910969
0.7942276802571728,-3999999.20577232,-79999984.11544639,2024-10-30 21:52:03.457589
0.03262725281951543,-3999999.967372747,-79999999.34745494,2024-10-30 21:52:04.117795
-0.9962824757034247,-4000000.9962824755,-80000019.92564951,2024-10-30 21:52:04.882527
-0.739578384450049,-4000000.7395783844,-80000014.79156768,2024-10-30 21:52:05.759230
0.977381787627882,-3999999.0226182123,-79999980.45236424,2024-10-30 21:52:06.414884
0.42548746678272925,-3999999.5745125334,-79999991.49025066,2024-10-30 21:52:07.178042
-0.9855648692343144,-4000000.9855648694,-80000019.71129738,2024-10-30 21:52:07.833850
0.1052851630677224,-3999999.894714837,-79999997.89429674,2024-10-30 21:52:08.600583
0.9979033350341725,-3999999.002096665,-79999980.0419333,2024-10-30 21:52:09.366138
-0.5000216220174221,-4000000.500021622,-80000010.00043243,2024-10-30 21:52:10.023126
-0.8931380728824919,-4000000.893138073,-80000017.86276145,2024-10-30 21:52:10.787257
0.9747113033944914,-3999999.0252886964,-79999980.50577392,2024-10-30 21:52:11.334152
-0.7450497919111204,-4000000.745049792,-80000014.90099584,2024-10-30 21:52:11.990654
-0.09711217541003263,-4000000.0971121755,-80000001.9422435,2024-10-30 21:52:12.644490
0.9035661282532117,-3999999.096433872,-79999981.92867744,2024-10-30 21:52:13.304052
-0.9972037065560502,-4000000.9972037068,-80000019.94407412,2024-10-30 21:52:13.849930
0.031188380951589517,-3999999.968811619,-79999999.37623237,2024-10-30 21:52:14.617530
0.3271242879612745,-3999999.672875712,-79999993.45751424,2024-10-30 21:52:15.162953
-0.93376000912351,-4000000.9337600092,-80000018.67520018,2024-10-30 21:52:15.816736
0.830466219600454,-3999999.1695337803,-79999983.3906756,2024-10-30 21:52:16.477287
-0.562452689472092,-4000000.5624526893,-80000011.24905378,2024-10-30 21:52:17.020584
-0.3203975986622027,-4000000.3203975987,-80000006.40795197,2024-10-30 21:52:17.680234
0.6381872825605652,-3999999.3618127173,-79999987.23625433,2024-10-30 21:52:18.224281
-0.9998925484766378,-4000000.9998925487,-80000019.99785097,2024-10-30 21:52:18.880502
0.9449416223780374,-3999999.055058378,-79999981.10116754,2024-10-30 21:52:19.429012
-0.11351057918887264,-4000000.1135105793,-80000002.27021158,2024-10-30 21:52:20.085137
-0.16287527376088948,-4000000.1628752737,-80000003.25750548,2024-10-30 21:52:20.631567
0.8427279325796365,-3999999.1572720674,-79999983.14544134,2024-10-30 21:52:21.286213
-0.9814045060677979,-4000000.981404506,-80000019.62809011,2024-10-30 21:52:21.833253
0.7812115842855106,-3999999.2187884157,-79999984.3757683,2024-10-30 21:52:22.487977
0.16362015158792564,-3999999.8363798484,-79999996.72759697,2024-10-30 21:52:23.146840
-0.48936972461067973,-4000000.4893697244,-80000009.78739448,2024-10-30 21:52:23.693506
0.9937883419878561,-3999999.006211658,-79999980.12423316,2024-10-30 21:52:24.351237
-0.6825105871631454,-4000000.6825105874,-80000013.65021174,2024-10-30 21:52:25.005549
-0.2938349403642673,-4000000.2938349405,-80000005.8766988,2024-10-30 21:52:25.665809
0.5392861817494607,-3999999.460713818,-79999989.21427636,2024-10-30 21:52:26.208400
-0.8198882087309931,-4000000.8198882085,-80000016.39776416,2024-10-30 21:52:26.976308
0.6394446839135866,-3999999.360555316,-79999987.21110632,2024-10-30 21:52:27.519394
0.8625073554023794,-3999999.1374926446,-79999982.74985288,2024-10-30 21:52:28.287602
-0.9138992787481034,-4000000.9138992787,-80000018.27798557,2024-10-30 21:52:28.943681
0.1970557771846928,-3999999.802944223,-79999996.05888446,2024-10-30 21:52:29.600938
0.998787135857708,-3999999.001212864,-79999980.02425727,2024-10-30 21:52:30.369250
-0.9507380821850366,-4000000.950738082,-80000019.01476164,2024-10-30 21:52:30.911315
0.20811370138960397,-3999999.7918862985,-79999995.83772597,2024-10-30 21:52:31.570378
-0.02026693267945325,-4000000.020266933,-80000000.40533866,2024-10-30 21:52:32.113894
-0.8535543215884305,-4000000.8535543215,-80000017.07108642,2024-10-30 21:52:32.772663
0.9239162175799988,-3999999.0760837826,-79999981.52167565,2024-10-30 21:52:33.427705
0.3783806092038329,-3999999.621619391,-79999992.43238781,2024-10-30 21:52:34.193244
-0.6826507182765695,-4000000.6826507184,-80000013.65301436,2024-10-30 21:52:34.739661
0.6204073857438438,-3999999.3795926142,-79999987.59185228,2024-10-30 21:52:35.507180
-0.4062011182423765,-4000000.406201118,-80000008.12402236,2024-10-30 21:52:36.051606
-0.6011804603376955,-4000000.6011804603,-80000012.0236092,2024-10-30 21:52:36.707406
0.999953969587361,-3999999.0000460306,-79999980.00092061,2024-10-30 21:52:37.365657
-0.6316599496662832,-4000000.6316599497,-80000012.63319899,2024-10-30 21:52:38.021752
-0.336699434474263,-4000000.3366994346,-80000006.73398869,2024-10-30 21:52:38.676838
0.9863226690171603,-3999999.013677331,-79999980.27354662,2024-10-30 21:52:39.335000
-0.653330499292003,-4000000.6533304993,-80000013.06660998,2024-10-30 21:52:39.990373
0.5026904040299307,-3999999.497309596,-79999989.9461919,2024-10-30 21:52:40.537134
0.4950290964200476,-3999999.5049709035,-79999990.09941806,2024-10-30 21:52:41.193542
-0.9812260919340726,-4000000.9812260917,-80000019.62452184,2024-10-30 21:52:41.849401
0.6613961826532302,-3999999.3386038174,-79999986.77207634,2024-10-30 21:52:42.503568
-0.3629232371652634,-4000000.362923237,-80000007.25846474,2024-10-30 21:52:43.050084
-0.9260344988727612,-4000000.926034499,-80000018.52068998,2024-10-30 21:52:43.817555
0.7259605709931671,-3999999.274039429,-79999985.48078857,2024-10-30 21:52:44.474941
-0.6047847482165376,-4000000.604784748,-80000012.09569496,2024-10-30 21:52:45.020340
-0.9195429787584927,-4000000.919542979,-80000018.39085957,2024-10-30 21:52:45.789189
0.9703452910615901,-3999999.029654709,-79999980.59309418,2024-10-30 21:52:46.333997
-0.09934536852129269,-4000000.0993453683,-80000001.98690736,2024-10-30 21:52:47.101457
-0.09270996290307734,-4000000.0927099627,-80000001.85419925,2024-10-30 21:52:47.646578
0.9068067352285986,-3999999.0931932647,-79999981.86386529,2024-10-30 21:52:48.301746
-0.9904088603340141,-4000000.99040886,-80000019.8081772,2024-10-30 21:52:48.848400
0.6129675139483812,-3999999.387032486,-79999987.74064972,2024-10-30 21:52:49.508103
0.3015660687796694,-3999999.6984339315,-79999993.96867862,2024-10-30 21:52:50.162498
-0.9769290712822185,-4000000.9769290714,-80000019.53858142,2024-10-30 21:52:50.819983
0.7982145180017846,-3999999.201785482,-79999984.03570963,2024-10-30 21:52:51.473561
0.1166414902551836,-3999999.8833585097,-79999997.6671702,2024-10-30 21:52:52.128461
-0.37334983883929296,-4000000.373349839,-80000007.46699677,2024-10-30 21:52:52.681396
0.8585200650824956,-3999999.141479935,-79999982.8295987,2024-10-30 21:52:53.444296
-0.07346297331681083,-4000000.0734629733,-80000001.46925946,2024-10-30 21:52:54.098610
-0.7074467237534873,-4000000.7074467237,-80000014.14893447,2024-10-30 21:52:54.757623
0.9684985972266181,-3999999.0315014026,-79999980.63002805,2024-10-30 21:52:55.410703
0.30511041315239884,-3999999.694889587,-79999993.89779173,2024-10-30 21:52:56.178605
-0.6807250096901437,-4000000.6807250096,-80000013.6145002,2024-10-30 21:52:56.723756
0.9935440973955899,-3999999.0064559025,-79999980.12911804,2024-10-30 21:52:57.382395
-0.9295934183931535,-4000000.9295934183,-80000018.59186836,2024-10-30 21:52:57.927248
0.26896862689320855,-3999999.731031373,-79999994.62062746,2024-10-30 21:52:58.581842
0.7064380686398296,-3999999.2935619312,-79999985.87123862,2024-10-30 21:52:59.240296
-0.9711123548151047,-4000000.9711123547,-80000019.42224708,2024-10-30 21:52:59.897857
0.4632810247994574,-3999999.5367189753,-79999990.7343795,2024-10-30 21:53:00.553117
0.519227969149386,-3999999.480772031,-79999989.61544062,2024-10-30 21:53:01.207533
-0.773984587726329,-4000000.7739845878,-80000015.47969174,2024-10-30 21:53:01.975766
-0.16386546793461934,-4000000.163865468,-80000003.27730936,2024-10-30 21:53:02.630739
0.3185735181851451,-3999999.681426482,-79999993.62852964,2024-10-30 21:53:03.178465
-0.978695174969355,-4000000.978695175,-80000019.5739035,2024-10-30 21:53:03.833831
0.9876025636167942,-3999999.0123974364,-79999980.24794872,2024-10-30 21:53:04.380355
-0.5495334069062359,-4000000.5495334067,-80000010.99066813,2024-10-30 21:53:05.038481
-0.5186542920085294,-4000000.518654292,-80000010.37308584,2024-10-30 21:53:05.691963
0.985711088372335,-3999999.0142889116,-79999980.28577822,2024-10-30 21:53:06.348888
-0.5852550289770245,-4000000.585255029,-80000011.70510058,2024-10-30 21:53:07.005449
0.4586148726254346,-3999999.541385127,-79999990.82770254,2024-10-30 21:53:07.553799
0.9679546561475249,-3999999.032045344,-79999980.64090687,2024-10-30 21:53:08.319481
-0.9955000819183119,-4000000.995500082,-80000019.91000164,2024-10-30 21:53:08.862766
0.5772549602764748,-3999999.4227450397,-79999988.45490079,2024-10-30 21:53:09.520854
0.9861547526897136,-3999999.013845247,-79999980.27690494,2024-10-30 21:53:10.397602
-0.4457655695717833,-4000000.4457655693,-80000008.91531138,2024-10-30 21:53:11.053725
-0.5540734112808866,-4000000.5540734115,-80000011.08146822,2024-10-30 21:53:11.711599
0.7923643591234586,-3999999.207635641,-79999984.15271282,2024-10-30 21:53:12.475684
0.6516844905758562,-3999999.3483155095,-79999986.96631019,2024-10-30 21:53:13.242133
-0.6300222162149162,-4000000.630022216,-80000012.60044432,2024-10-30 21:53:14.007688
-0.8190038468929833,-4000000.819003847,-80000016.38007693,2024-10-30 21:53:14.773794
0.4464332432857218,-3999999.5535667567,-79999991.07133512,2024-10-30 21:53:15.541099
0.4731951509515363,-3999999.526804849,-79999990.53609698,2024-10-30 21:53:16.195053
-0.9935605716843957,-4000000.9935605717,-80000019.87121142,2024-10-30 21:53:16.851713
0.6042895309484051,-3999999.395710469,-79999987.91420938,2024-10-30 21:53:17.504795
0.20498438000884883,-3999999.79501562,-79999995.9003124,2024-10-30 21:53:18.160207
-0.9471655014695218,-4000000.9471655013,-80000018.94331002,2024-10-30 21:53:18.818343
0.7594967358920847,-3999999.240503264,-79999984.81006528,2024-10-30 21:53:19.474597
0.07663581037863258,-3999999.9233641895,-79999998.46728379,2024-10-30 21:53:20.132554
-0.35004276944404095,-4000000.350042769,-80000007.00085539,2024-10-30 21:53:20.678834
0.9650403846488866,-3999999.034959615,-79999980.6991923,2024-10-30 21:53:21.334020
-0.7184569383845347,-4000000.7184569384,-80000014.36913876,2024-10-30 21:53:21.989240
0.5044971167222022,-3999999.495502883,-79999989.91005766,2024-10-30 21:53:22.536913
0.4903531284843184,-3999999.5096468716,-79999990.19293743,2024-10-30 21:53:23.195041
-0.992232372231985,-4000000.992232372,-80000019.84464744,2024-10-30 21:53:23.848593
0.6680985715314895,-3999999.3319014283,-79999986.63802856,2024-10-30 21:53:24.504435
-0.454481886644031,-4000000.4544818867,-80000009.08963773,2024-10-30 21:53:25.053122
-0.47999585155444696,-4000000.4799958514,-80000009.59991702,2024-10-30 21:53:25.710645
0.9996328762555353,-3999999.0003671236,-79999980.00734247,2024-10-30 21:53:26.367202
-0.9733891078522513,-4000000.9733891077,-80000019.46778215,2024-10-30 21:53:26.911906
0.2965987049373888,-3999999.703401295,-79999994.0680259,2024-10-30 21:53:27.568092
0.6722013722477314,-3999999.327798628,-79999986.55597255,2024-10-30 21:53:28.223590
-0.9994792552307369,-4000000.999479255,-80000019.9895851,2024-10-30 21:53:28.883224
0.44840799276628807,-3999999.5515920073,-79999991.03184015,2024-10-30 21:53:29.539013
-0.23210445325183526,-4000000.2321044533,-80000004.64208905,2024-10-30 21:53:30.084028
-0.6431148595067334,-4000000.6431148597,-80000012.86229719,2024-10-30 21:53:30.741906
0.8335287015713826,-3999999.1664712983,-79999983.32942596,2024-10-30 21:53:31.285290
-0.8989102200702007,-4000000.8989102202,-80000017.9782044,2024-10-30 21:53:31.941685
0.14116100395034326,-3999999.858838996,-79999997.17677991,2024-10-30 21:53:32.597049
0.13228695209286054,-3999999.867713048,-79999997.35426095,2024-10-30 21:53:33.148429
-0.9103532825214923,-4000000.9103532825,-80000018.20706564,2024-10-30 21:53:33.802578
0.9798525775650937,-3999999.0201474223,-79999980.40294844,2024-10-30 21:53:34.349907
-0.666008220099819,-4000000.66600822,-80000013.3201644,2024-10-30 21:53:35.004518
0.4224796231408348,-3999999.577520377,-79999991.55040753,2024-10-30 21:53:35.551527
0.5916151150963913,-3999999.4083848847,-79999988.16769768,2024-10-30 21:53:36.208295
-0.9994887822372784,-4000000.999488782,-80000019.98977564,2024-10-30 21:53:36.863805
0.9584277974148325,-3999999.0415722025,-79999980.83144404,2024-10-30 21:53:37.410795
-0.21340156995217638,-4000000.21340157,-80000004.26803139,2024-10-30 21:53:38.069948
-0.5891255660142442,-4000000.589125566,-80000011.78251132,2024-10-30 21:53:38.726532
0.7669486087881322,-3999999.2330513913,-79999984.66102782,2024-10-30 21:53:39.492625
0.15309770702553338,-3999999.846902293,-79999996.93804586,2024-10-30 21:53:40.143827
-0.40481672162998766,-4000000.4048167216,-80000008.09633443,2024-10-30 21:53:40.692982
0.9904603291955223,-3999999.009539671,-79999980.19079341,2024-10-30 21:53:41.351385
-0.9742249524458572,-4000000.9742249525,-80000019.48449905,2024-10-30 21:53:41.898510
0.47889287884903575,-3999999.5211071214,-79999990.42214242,2024-10-30 21:53:42.552702
0.5862761059338886,-3999999.413723894,-79999988.27447787,2024-10-30 21:53:43.206982
-0.7795629743777301,-4000000.7795629743,-80000015.59125948,2024-10-30 21:53:43.754995
0.964469579246056,-3999999.035530421,-79999980.71060841,2024-10-30 21:53:44.413627
-0.8153870875134315,-4000000.8153870874,-80000016.30774175,2024-10-30 21:53:44.959950
0.10382365206589009,-3999999.896176348,-79999997.92352696,2024-10-30 21:53:45.613184
0.34062913198823835,-3999999.659370868,-79999993.18741736,2024-10-30 21:53:46.161158
-0.8810214212113903,-4000000.8810214214,-80000017.62042843,2024-10-30 21:53:46.930661
-0.4040755303877001,-4000000.4040755304,-80000008.0815106,2024-10-30 21:53:47.693940
0.6849068634583619,-3999999.3150931364,-79999986.30186272,2024-10-30 21:53:48.239063
-0.9900472503386744,-4000000.9900472504,-80000019.800945,2024-10-30 21:53:48.896667
0.87291598047645,-3999999.1270840196,-79999982.54168038,2024-10-30 21:53:49.441955
-0.11859028594440904,-4000000.118590286,-80000002.37180571,2024-10-30 21:53:50.098535
-0.9970880111996805,-4000000.9970880114,-80000019.94176023,2024-10-30 21:53:50.867903
0.966518291378045,-3999999.0334817087,-79999980.66963416,2024-10-30 21:53:51.410256
-0.36453634231444393,-4000000.364536342,-80000007.29072684,2024-10-30 21:53:52.071114
0.08813582805290761,-3999999.9118641717,-79999998.23728342,2024-10-30 21:53:52.615009
0.873533573179736,-3999999.126466427,-79999982.52932854,2024-10-30 21:53:53.272328
-0.9370871920395761,-4000000.937087192,-80000018.74174383,2024-10-30 21:53:53.818846
0.7870922939127992,-3999999.212907706,-79999984.25815411,2024-10-30 21:53:54.473117
0.061358116483533565,-3999999.9386418834,-79999998.77283767,2024-10-30 21:53:55.129110
-0.3013846707681998,-4000000.3013846707,-80000006.0276934,2024-10-30 21:53:55.678618
0.9913712495642382,-3999999.00862875,-79999980.172575,2024-10-30 21:53:56.332315
-0.9915857140476445,-4000000.9915857143,-80000019.83171429,2024-10-30 21:53:56.881502
0.45454860424399646,-3999999.5454513957,-79999990.9090279,2024-10-30 21:53:57.535421
0.44818302976612295,-3999999.55181697,-79999991.0363394,2024-10-30 21:53:58.193408
-0.6545103195475287,-4000000.6545103197,-80000013.09020638,2024-10-30 21:53:58.740261
0.9837227720090884,-3999999.016277228,-79999980.32554455,2024-10-30 21:53:59.399518
-0.9016023680211437,-4000000.901602368,-80000018.03204735,2024-10-30 21:53:59.943321
0.07521081660509052,-3999999.9247891833,-79999998.49578366,2024-10-30 21:54:00.599325
0.7578308104786649,-3999999.2421691897,-79999984.84338379,2024-10-30 21:54:01.258097
-0.8953166195387838,-4000000.8953166194,-80000017.90633239,2024-10-30 21:54:01.803468
0.8882666043871751,-3999999.1117333956,-79999982.23466791,2024-10-30 21:54:02.458118
-0.596475108014086,-4000000.596475108,-80000011.92950216,2024-10-30 21:54:03.007573
-0.29753418802196707,-4000000.297534188,-80000005.95068376,2024-10-30 21:54:03.663307
0.5479053376715762,-3999999.4520946625,-79999989.04189324,2024-10-30 21:54:04.209177
-0.998123895646861,-4000000.998123896,-80000019.96247791,2024-10-30 21:54:04.864918
0.5532563202695596,-3999999.4467436797,-79999988.9348736,2024-10-30 21:54:05.525269
-0.3039560719067463,-4000000.303956072,-80000006.07912143,2024-10-30 21:54:06.069598
-0.5898503996022104,-4000000.5898503996,-80000011.797008,2024-10-30 21:54:06.728329
0.7940164584144962,-3999999.2059835414,-79999984.11967082,2024-10-30 21:54:07.271143
-0.9123327311718263,-4000000.9123327313,-80000018.24665461,2024-10-30 21:54:07.927892
0.1901144444506666,-3999999.8098855554,-79999996.19771111,2024-10-30 21:54:08.585119
0.08826117202693969,-3999999.911738828,-79999998.23477656,2024-10-30 21:54:09.130000
-0.852163604946039,-4000000.852163605,-80000017.0432721,2024-10-30 21:54:09.791349
0.930467057523903,-3999999.0695329425,-79999981.39065884,2024-10-30 21:54:10.442922
0.526924152782907,-3999999.473075847,-79999989.46151693,2024-10-30 21:54:11.207580
-0.9988317836338667,-4000000.9988317834,-80000019.97663566,2024-10-30 21:54:11.862935
0.9732509304022666,-3999999.02674907,-79999980.53498138,2024-10-30 21:54:12.413011
-0.29413132941306974,-4000000.2941313293,-80000005.88262658,2024-10-30 21:54:13.066050
0.029057654716071458,-3999999.9709423454,-79999999.4188469,2024-10-30 21:54:13.617503
0.7996263346117567,-3999999.2003736654,-79999984.0074733,2024-10-30 21:54:14.274005
-0.9256444354013489,-4000000.9256444355,-80000018.5128887,2024-10-30 21:54:14.819495
0.7846661907478819,-3999999.215333809,-79999984.30667618,2024-10-30 21:54:15.474688
0.9973448414658511,-3999999.0026551588,-79999980.05310316,2024-10-30 21:54:16.350786
-0.7127447791519934,-4000000.712744779,-80000014.25489557,2024-10-30 21:54:17.005773
-0.8190794802285072,-4000000.81907948,-80000016.38158959,2024-10-30 21:54:17.772666
0.8980341924333064,-3999999.1019658074,-79999982.03931615,2024-10-30 21:54:18.428748
0.5173293333317474,-3999999.4826706666,-79999989.65341333,2024-10-30 21:54:19.191359
-0.996228727448433,-4000000.9962287275,-80000019.92457454,2024-10-30 21:54:19.852678
0.6596933888213986,-3999999.3403066113,-79999986.80613223,2024-10-30 21:54:20.507408
0.8293881581718244,-3999999.1706118416,-79999983.41223682,2024-10-30 21:54:21.271155
-0.948572731681186,-4000000.9485727316,-80000018.97145462,2024-10-30 21:54:21.817892
0.814057210995341,-3999999.185942789,-79999983.71885578,2024-10-30 21:54:22.473294
-0.5377803240698078,-4000000.537780324,-80000010.75560647,2024-10-30 21:54:23.019517
-0.2892996930398491,-4000000.289299693,-80000005.78599386,2024-10-30 21:54:23.676256
0.9780375610903664,-3999999.0219624387,-79999980.43924877,2024-10-30 21:54:24.333846
-0.9967663578643339,-4000000.9967663577,-80000019.93532714,2024-10-30 21:54:24.881436
0.43902006611638655,-3999999.560979934,-79999991.21959868,2024-10-30 21:54:25.537895
-0.2848943603701278,-4000000.28489436,-80000005.6978872,2024-10-30 21:54:26.084195
-0.674017147103623,-4000000.674017147,-80000013.48034294,2024-10-30 21:54:26.740762
0.971986527457636,-3999999.0280134724,-79999980.56026945,2024-10-30 21:54:27.395051
-0.8698860807907399,-4000000.8698860807,-80000017.3977216,2024-10-30 21:54:27.943979
0.20252782238555753,-3999999.7974721775,-79999995.94944355,2024-10-30 21:54:28.601619
0.14967566609845523,-3999999.850324334,-79999997.00648668,2024-10-30 21:54:29.146535
-0.9541536926280831,-4000000.954153693,-80000019.08307385,2024-10-30 21:54:29.806346
0.8590695728461578,-3999999.1409304272,-79999982.81860854,2024-10-30 21:54:30.458800
-0.6538475038868539,-4000000.653847504,-80000013.07695007,2024-10-30 21:54:31.008143
-0.24109936906160515,-4000000.2410993692,-80000004.82198738,2024-10-30 21:54:31.661990
0.5524823998722306,-3999999.4475176,-79999988.950352,2024-10-30 21:54:32.209471
-0.9972006831013557,-4000000.997200683,-80000019.94401366,2024-10-30 21:54:32.864945
0.5694503306162397,-3999999.4305496695,-79999988.61099339,2024-10-30 21:54:33.522394
-0.3348678902815522,-4000000.3348678905,-80000006.6973578,2024-10-30 21:54:34.070357
-0.6396036103129562,-4000000.63960361,-80000012.79207219,2024-10-30 21:54:34.726244
0.8730569968490263,-3999999.126943003,-79999982.53886005,2024-10-30 21:54:35.272164
-0.9085806881036462,-4000000.9085806883,-80000018.17161377,2024-10-30 21:54:35.925500
0.1804575822313039,-3999999.819542418,-79999996.39084835,2024-10-30 21:54:36.583259
-0.0045195354312382524,-4000000.004519535,-80000000.0903907,2024-10-30 21:54:37.131415
-0.8791978669999103,-4000000.879197867,-80000017.58395734,2024-10-30 21:54:37.787948
0.9787170071261151,-3999999.021282993,-79999980.42565985,2024-10-30 21:54:38.334195
-0.6739164387049204,-4000000.6739164386,-80000013.47832876,2024-10-30 21:54:38.988043
0.45858292351924745,-3999999.5414170763,-79999990.82834151,2024-10-30 21:54:39.536415
0.3682426060990634,-3999999.631757394,-79999992.63514787,2024-10-30 21:54:40.192439
-0.9979269254738274,-4000000.9979269253,-80000019.9585385,2024-10-30 21:54:40.850510
0.9934595298461372,-3999999.0065404703,-79999980.1308094,2024-10-30 21:54:41.395779
-0.3907636406375846,-4000000.390763641,-80000007.81527281,2024-10-30 21:54:42.056736
0.14014060600690104,-3999999.859859394,-79999997.19718787,2024-10-30 21:54:42.597323
0.7384157469839152,-3999999.261584253,-79999985.23168506,2024-10-30 21:54:43.259192
-0.9536145396737008,-4000000.9536145395,-80000019.07229078,2024-10-30 21:54:43.910225
0.8843394525179448,-3999999.1156605473,-79999982.31321093,2024-10-30 21:54:44.456962
-0.04384071714772313,-4000000.043840717,-80000000.87681434,2024-10-30 21:54:45.115489
-0.8065102468064489,-4000000.806510247,-80000016.13020493,2024-10-30 21:54:45.770320
0.9376215949293452,-3999999.062378405,-79999981.2475681,2024-10-30 21:54:46.316940
-0.8194394027849692,-4000000.819439403,-80000016.38878804,2024-10-30 21:54:46.975541
0.6353805326271172,-3999999.3646194674,-79999987.29238935,2024-10-30 21:54:47.522675
0.3574605076104333,-3999999.6425394923,-79999992.85078984,2024-10-30 21:54:48.178917
-0.9660678439114934,-4000000.966067844,-80000019.32135688,2024-10-30 21:54:48.834115
0.9999625015638319,-3999999.0000374983,-79999980.00074996,2024-10-30 21:54:49.380485
-0.4741635239917603,-4000000.474163524,-80000009.48327047,2024-10-30 21:54:50.036951
0.12219806539142064,-3999999.8778019347,-79999997.5560387,2024-10-30 21:54:50.584076
0.9907544643474315,-3999999.009245536,-79999980.18491071,2024-10-30 21:54:51.350639
-0.012632535069339139,-4000000.012632535,-80000000.2526507,2024-10-30 21:54:52.117053
-0.8503051698448035,-4000000.85030517,-80000017.0061034,2024-10-30 21:54:52.769900
0.9301560791538657,-3999999.069843921,-79999981.3968784,2024-10-30 21:54:53.428370
-0.25108298496070686,-4000000.2510829847,-80000005.02165969,2024-10-30 21:54:54.083687
-0.012598083163383875,-4000000.0125980834,-80000000.25196166,2024-10-30 21:54:54.628575
0.8708081881494206,-3999999.1291918117,-79999982.58383623,2024-10-30 21:54:55.288542
-0.949760522031571,-4000000.949760522,-80000018.99521044,2024-10-30 21:54:55.833665
0.6842396645591233,-3999999.3157603354,-79999986.3152067,2024-10-30 21:54:56.491466
0.09497691664380599,-3999999.9050230836,-79999998.10046166,2024-10-30 21:54:57.143990
-0.44468040627069066,-4000000.4446804062,-80000008.89360812,2024-10-30 21:54:57.694271
0.9986388902455312,-3999999.00136111,-79999980.02722219,2024-10-30 21:54:58.351572
-0.6348748853668855,-4000000.6348748854,-80000012.69749771,2024-10-30 21:54:59.009079
0.4133696125004709,-3999999.5866303877,-79999991.73260775,2024-10-30 21:54:59.553233
0.5138868644504979,-3999999.4861131357,-79999989.72226271,2024-10-30 21:55:00.207437
-0.9966241133598502,-4000000.9966241135,-80000019.93248227,2024-10-30 21:55:00.866794
0.9478423049509307,-3999999.052157695,-79999981.0431539,2024-10-30 21:55:01.415387
-0.38346940432710125,-4000000.383469404,-80000007.66938809,2024-10-30 21:55:02.065770
